"id","rpm","motor_power","noise_db","outlet_pressure_bar","air_flow","outlet_temp","wpump_outlet_press","water_flow","gaccz","haccz","bearings","wpump","radiator","exvalve"
"739","2018","8407.670566","58.25515722","3.717","1042.850144","141.3087997","3.536821801","43.95729121","3.080118823","3.015556536","Ok","Ok","Dirty","Clean"
"740","1999","8628.72925","58.47657487","3.864","1040.079407","143.6068364","2.878097075","43.69596669","3.169870704","3.088404657","Ok","Ok","Dirty","Clean"
"741","2009","9134.229987","55.1636645","4.095","1028.452536","146.3599431","3.345220143","43.64083495","3.380908818","3.158432912","Ok","Ok","Dirty","Clean"
"742","2017","9514.658263","58.22013146","4.269","1028.30678","143.7537395","2.971637947","43.82264679","3.507011448","3.22818242","Ok","Ok","Dirty","Clean"
"743","1983","9529.632872","56.01133736","4.349","1029.841511","144.0776173","3.687873332","43.8649217","3.609297121","3.285263964","Ok","Ok","Dirty","Clean"
"744","2008","10014.61628","58.53758245","4.537","1024.729843","145.7871733","3.781670105","43.67402089","3.736470373","3.372611554","Ok","Ok","Dirty","Clean"
"745","1994","9978.194148","55.20127136","4.550","1031.505919","146.8871507","2.696345162","43.77601333","3.775328226","3.394288918","Ok","Ok","Dirty","Clean"
"746","2002","10063.76042","58.31142657","4.575","1024.700337","148.2946528","3.227516712","43.69173707","3.76964345","3.392981489","Ok","Ok","Dirty","Clean"
"747","1998","10504.13054","56.75218691","4.804","1019.284361","149.2692835","3.299539578","43.83511741","3.985530232","3.472888371","Ok","Ok","Dirty","Clean"
"748","1991","10626.48814","55.28114567","4.882","1016.68404","146.2499774","3.3242544","43.61454902","4.093297511","3.522979291","Ok","Ok","Dirty","Clean"
"749","1983","11239.64463","56.56736497","5.213","1013.811766","151.3172679","2.507554132","43.80134433","4.383238975","3.729154848","Ok","Ok","Dirty","Clean"
"750","2009","11695.87669","57.9925416","5.373","1007.398963","151.2678785","3.574862732","43.67604657","4.563172958","3.814753545","Ok","Ok","Dirty","Clean"
"751","2020","11798.07534","55.9102154","5.394","1005.681017","148.3844646","3.923298502","43.73448235","4.588721009","3.817951054","Ok","Ok","Dirty","Clean"
"752","1994","12302.29506","59.3095373","5.716","1007.960206","151.0205962","3.042604231","43.44285141","4.96642819","3.961329306","Ok","Ok","Dirty","Clean"
"753","1984","12432.00493","57.53076258","5.811","1001.733423","151.4187208","3.167886336","43.60176851","5.081026356","4.026769707","Ok","Ok","Dirty","Clean"
"754","2007","12688.2059","57.09609653","5.872","1006.988628","150.9862923","3.200600229","43.79096415","5.166465478","4.074147957","Ok","Ok","Dirty","Clean"
"755","2014","13350.08739","60.83476665","6.182","1008.113737","154.7348218","2.97807837","43.71920045","5.504448454","4.235578075","Ok","Ok","Dirty","Clean"
"756","1989","13558.79202","55.10417274","6.361","1001.992786","157.3381913","3.304023504","43.61812106","5.764214504","4.37287492","Ok","Ok","Dirty","Clean"
"757","2010","14144.27426","58.80051218","6.587","1000.734182","154.6103421","3.513208198","43.64950376","6.037426377","4.488989576","Ok","Ok","Dirty","Clean"
"758","2007","14772.04799","55.59427044","6.909","995.4224401","157.6930164","3.959562608","43.38120058","6.46545542","4.714093803","Ok","Ok","Dirty","Clean"
"759","2010","15389.50164","59.11287148","7.207","992.4216969","158.4289844","3.928080679","43.66429495","6.914009733","4.943525132","Ok","Ok","Dirty","Clean"
"760","2013","15436.16882","56.090747","7.219","1000.057001","161.6133158","3.23616976","43.6239306","6.933044847","4.973274175","Ok","Ok","Dirty","Clean"
"761","2004","2904.028316","55.78164555","1.000","393.0698282","109.4694568","2.116983627","58.46028089","1.773689488","2.407405816","Ok","Ok","Clean","Dirty"
"762","1983","3091.806717","55.12405668","1.103","394.9281846","105.4230818","2.510557669","58.44686711","1.839958333","2.386330198","Ok","Ok","Clean","Dirty"
"763","1994","3330.396632","55.43876044","1.216","390.4433872","108.565686","3.003175898","58.52793889","1.829069666","2.434897931","Ok","Ok","Clean","Dirty"
"764","1996","3339.895766","55.68524321","1.221","390.0618794","108.6804664","2.438192476","58.64470426","1.862549562","2.423393176","Ok","Ok","Clean","Dirty"
"765","2012","3687.483238","56.04715145","1.385","382.6801903","108.8933603","3.158248228","58.5846963","1.889268056","2.457823826","Ok","Ok","Clean","Dirty"
"766","2011","4204.443812","55.15010132","1.643","389.7661651","109.4374999","2.221178528","58.58014451","1.965397086","2.480298795","Ok","Ok","Clean","Dirty"
"767","2018","4404.980759","55.57739205","1.734","383.5538657","110.4323386","2.232842396","58.44806389","1.980183699","2.484669928","Ok","Ok","Clean","Dirty"
"768","2020","4775.862851","56.85734016","1.916","389.3910602","110.2395258","2.978125734","58.44914395","2.06712699","2.523423542","Ok","Ok","Clean","Dirty"
"769","1988","5105.907937","55.50042291","2.116","393.3895021","112.1721766","2.369743169","58.32457359","2.132442568","2.565783731","Ok","Ok","Clean","Dirty"
"770","2012","5598.349805","55.9135055","2.333","391.192787","116.218137","2.822686298","58.49956293","2.249109993","2.642794627","Ok","Ok","Clean","Dirty"
"771","2002","5791.690517","55.58727762","2.443","388.0516832","113.6538781","2.906988854","58.31047116","2.303073854","2.639484396","Ok","Ok","Clean","Dirty"
"772","2008","6153.361781","55.6969859","2.616","387.5907557","117.6678077","2.922181813","58.4495307","2.3713061","2.70971567","Ok","Ok","Clean","Dirty"
"773","1994","6197.339756","55.81476258","2.656","391.0724061","116.6844719","2.268192135","58.4298891","2.414482576","2.688549139","Ok","Ok","Clean","Dirty"
"774","1991","6657.80239","56.51862388","2.889","389.8681583","119.1748057","2.390424725","58.39000318","2.524292532","2.769695867","Ok","Ok","Clean","Dirty"
"775","2006","6839.944702","55.78146284","2.959","392.9334761","117.7224435","2.758826847","58.48024659","2.558427733","2.764263017","Ok","Ok","Clean","Dirty"
"776","1980","6962.21445","55.65504592","3.058","386.0039156","117.5820706","2.665131028","58.42690492","2.643872092","2.821686054","Ok","Ok","Clean","Dirty"
"777","1981","7264.517809","57.56087782","3.212","382.2782403","119.8511818","3.032309088","58.39274271","2.748315116","2.855037403","Ok","Ok","Clean","Dirty"
"778","2007","7396.576589","58.26626842","3.234","394.5203445","117.6506046","2.812747986","58.31700182","2.751767599","2.887359503","Ok","Ok","Clean","Dirty"
"779","1989","7756.466242","56.77669355","3.445","386.3392925","120.265579","2.628294613","58.39526421","2.883559656","2.962629564","Ok","Ok","Clean","Dirty"
"780","1986","7857.326482","56.20557495","3.501","389.1671533","118.5882101","3.2747684","58.37602334","2.918208567","2.944186205","Ok","Ok","Clean","Dirty"
"781","1992","8011.60117","57.64039357","3.567","389.3743974","117.9457158","2.821870393","58.16161788","2.995707398","2.992845167","Ok","Ok","Clean","Dirty"
"782","2008","8547.480178","55.40328523","3.807","387.7185942","122.9123597","2.852958455","58.27787769","3.128505484","3.057310182","Ok","Ok","Clean","Dirty"
"783","1988","8880.818947","55.03642391","4.012","383.4704139","124.0508789","2.798288003","58.30864197","3.296225614","3.152342768","Ok","Ok","Clean","Dirty"
"784","2015","9572.64808","55.43694483","4.303","379.5538563","125.2583898","2.953363727","58.07502433","3.55021856","3.265164867","Ok","Ok","Clean","Dirty"
"785","1997","10062.62035","56.99417699","4.588","386.1061373","123.7435919","2.670521757","58.13009773","3.786998644","3.422981481","Ok","Ok","Clean","Dirty"
"786","1991","10530.29122","56.79199029","4.835","380.8752687","124.1773044","2.768010477","58.22374382","4.030439867","3.538920009","Ok","Ok","Clean","Dirty"
"787","1984","10973.25492","58.16290551","5.074","381.1947255","127.4170874","2.315955903","58.21670708","4.28194879","3.641060515","Ok","Ok","Clean","Dirty"
"788","2007","11326.46918","58.61345775","5.195","384.4759818","127.9499436","2.932513543","58.16200316","4.408033439","3.696897238","Ok","Ok","Clean","Dirty"
"789","1988","11482.21246","57.36092928","5.322","388.3373582","129.274978","2.93066947","58.05803324","4.540827851","3.770420289","Ok","Ok","Clean","Dirty"
"790","1996","11532.12514","57.06921528","5.325","382.146835","129.8117763","3.513590034","58.07464682","4.520910754","3.778432736","Ok","Ok","Clean","Dirty"
"791","1984","11818.4655","56.80979237","5.501","377.2814152","131.3596655","3.31468452","58.09957056","4.733027674","3.881330089","Ok","Ok","Clean","Dirty"
"792","2009","12294.25458","60.29402162","5.668","383.8595482","131.4380257","2.98723629","58.1973072","4.906820922","3.974487858","Ok","Ok","Clean","Dirty"
"793","1999","12534.00668","56.43993524","5.817","382.5289808","133.617335","2.547829334","58.18256996","5.073775444","4.020341197","Ok","Ok","Clean","Dirty"
"794","2004","12673.31287","60.87378255","5.872","381.3567151","130.5812576","2.712539668","58.16336836","5.136736405","4.06218551","Ok","Ok","Clean","Dirty"
"795","2013","12980.97534","59.52021569","6.000","376.8220401","134.7314784","2.385862473","57.95163715","5.303589166","4.128885342","Ok","Ok","Clean","Dirty"
"796","1984","13457.88274","58.55165048","6.327","380.8280639","133.8344962","2.375791566","58.19949063","5.702767559","4.356177639","Ok","Ok","Clean","Dirty"
"797","2010","14281.46506","59.95849991","6.656","375.3169658","133.5013441","3.721035405","57.93336402","6.131766669","4.563196682","Ok","Ok","Clean","Dirty"
"798","2014","14590.78395","56.63366397","6.796","379.7703718","136.8860318","3.607052043","58.07544977","6.301430199","4.645488905","Ok","Ok","Clean","Dirty"
"799","2002","15140.39852","55.60714061","7.113","367.8367553","140.3789702","3.153132731","58.08778579","6.761048674","4.865265203","Ok","Ok","Clean","Dirty"
"800","1984","15228.55671","55.7938448","7.222","371.9879149","136.2929242","3.041633618","58.04307319","6.898359126","4.94591512","Ok","Ok","Clean","Dirty"
"801","2484","3389.42417","60.51243618","1.000","1524.139635","116.9385481","3.36688383","58.35859093","1.746535096","2.336328954","Ok","Ok","Clean","Clean"
"802","2517","4098.642073","61.34655818","1.269","1537.992113","119.5510403","3.293830511","58.39917626","1.799270027","2.389683331","Ok","Ok","Clean","Clean"
"803","2490","4380.310302","60.56215624","1.397","1534.380851","121.7295385","3.215791946","58.42501472","1.823535521","2.389173284","Ok","Ok","Clean","Clean"
"804","2483","5171.185569","59.91636273","1.718","1531.342788","118.9998222","3.1157771","58.38148357","1.947239146","2.441323295","Ok","Ok","Clean","Clean"
"805","2499","5627.181627","60.69094501","1.890","1520.167969","119.8157467","2.332127139","58.36604462","2.001649577","2.500772549","Ok","Ok","Clean","Clean"
"806","2492","6434.50096","60.25491923","2.221","1524.638303","123.3454052","3.085257848","58.39340637","2.158476911","2.559691694","Ok","Ok","Clean","Clean"
"807","2511","7057.523715","61.82445002","2.452","1526.924991","126.7340513","3.00527462","58.23815752","2.233355557","2.582225764","Ok","Ok","Clean","Clean"
"808","2481","7079.758658","61.42413754","2.488","1522.268725","123.0426441","2.679342211","58.20637967","2.233539718","2.622360284","Ok","Ok","Clean","Clean"
"809","2490","7399.445005","60.22411028","2.610","1522.483967","125.326015","2.608330306","58.29160129","2.337950077","2.636851629","Ok","Ok","Clean","Clean"
"810","2490","7545.9318","60.09952855","2.669","1518.597059","123.1946323","3.391296473","58.18591366","2.378857589","2.683037164","Ok","Ok","Clean","Clean"
"811","2520","8007.400613","60.66780586","2.818","1516.714521","125.4986445","2.435999244","58.34438069","2.449956003","2.726175751","Ok","Ok","Clean","Clean"
"812","2508","8733.287815","61.68818193","3.123","1518.666993","127.6410099","3.261985412","58.12225746","2.597208966","2.803245228","Ok","Ok","Clean","Clean"
"813","2482","9243.728336","60.81455504","3.360","1515.341986","130.3826688","2.813554501","58.25121738","2.745131113","2.893094432","Ok","Ok","Clean","Clean"
"814","2519","10205.59242","60.78647194","3.693","1514.102397","132.1712786","2.815195007","58.20749706","2.992056777","2.985494958","Ok","Ok","Clean","Clean"
"815","2517","10538.80988","60.65483572","3.827","1506.881472","134.3726953","3.394630909","57.98759011","3.091139525","3.045919329","Ok","Ok","Clean","Clean"
"816","2508","10638.45539","63.59573073","3.880","1506.11173","130.0759443","3.478462004","58.05777186","3.168715371","3.050389114","Ok","Ok","Clean","Clean"
"817","2515","10762.67513","62.22446946","3.921","1509.697674","131.8001104","2.874810233","58.17175985","3.20464113","3.095095963","Ok","Ok","Clean","Clean"
"818","2512","11123.1873","62.18674664","4.068","1503.348533","132.3704127","2.449924172","58.13849221","3.27687442","3.154596437","Ok","Ok","Clean","Clean"
"819","2514","11295.52957","61.13958515","4.134","1505.258481","131.9107675","3.416466828","57.98435261","3.343073919","3.152420248","Ok","Ok","Clean","Clean"
"820","2488","12016.75642","64.20790061","4.467","1511.591759","136.3764416","3.018531595","57.95598742","3.650009378","3.29776312","Ok","Ok","Clean","Clean"
"821","2508","12240.26068","64.14642961","4.520","1494.015703","136.5212302","2.782828115","57.88462189","3.699017532","3.348530141","Ok","Ok","Clean","Clean"
"822","2507","12798.00207","62.32996864","4.745","1496.31171","137.3935368","2.678276781","58.13380356","3.875148284","3.407238277","Ok","Ok","Clean","Clean"
"823","2487","13415.69939","60.26798528","5.032","1496.851878","136.4271018","2.817675429","57.95678493","4.182271405","3.593216871","Ok","Ok","Clean","Clean"
"824","2490","13501.13652","59.93861413","5.060","1502.468326","136.5584649","2.78824003","58.04735628","4.222705462","3.586126477","Ok","Ok","Clean","Clean"
"825","2516","13954.13327","61.57348204","5.188","1507.664702","138.688044","2.728772524","57.9998023","4.339450209","3.644618347","Ok","Ok","Clean","Clean"
"826","2493","14508.41646","64.60157092","5.456","1504.741614","137.6876177","3.251146236","57.93604503","4.631404896","3.80753802","Ok","Ok","Clean","Clean"
"827","2491","14762.07886","61.23278519","5.565","1487.320587","141.417317","3.058019065","57.97232025","4.742463476","3.850267614","Ok","Ok","Clean","Clean"
"828","2484","14817.3303","64.22082395","5.601","1492.733322","142.2822472","3.464570098","57.88378674","4.763506595","3.852941156","Ok","Ok","Clean","Clean"
"829","2508","15253.58545","63.69966503","5.722","1497.912527","139.5490791","3.195904882","58.02462524","4.917850805","3.916909854","Ok","Ok","Clean","Clean"
"830","2504","15642.8896","62.05633954","5.886","1485.527443","140.5034914","2.620252716","58.03999026","5.099456674","4.023063638","Ok","Ok","Clean","Clean"
"831","2497","15873.93157","63.23531325","5.996","1488.451474","140.0244881","2.910992088","57.89955079","5.223910749","4.12307761","Ok","Ok","Clean","Clean"
"832","2505","16457.96203","61.57012595","6.210","1493.760973","144.1250386","3.601536845","57.88121998","5.472556245","4.225895677","Ok","Ok","Clean","Clean"
"833","2502","16503.5016","60.3722258","6.234","1481.175398","144.2277756","2.718349977","57.91527176","5.514851316","4.246110137","Ok","Ok","Clean","Clean"
"834","2485","16578.64401","64.01492347","6.309","1496.652711","143.8600167","2.555855685","57.78926974","5.610283801","4.330317115","Ok","Ok","Clean","Clean"
"835","2508","16849.50578","62.71168905","6.357","1479.442146","143.1323463","3.132855415","57.89470632","5.693501562","4.330077706","Ok","Ok","Clean","Clean"
"836","2485","17190.32945","59.96910936","6.555","1481.507186","144.7194672","2.777275548","57.94380978","5.941747424","4.479797299","Ok","Ok","Clean","Clean"
"837","2498","17370.89247","61.88228733","6.591","1478.401547","147.6626204","2.628868158","57.793237","5.976280445","4.505110793","Ok","Ok","Clean","Clean"
"838","2484","17986.75232","65.16633079","6.876","1491.104361","148.7072797","3.67952413","57.79886564","6.388255769","4.682241158","Ok","Ok","Clean","Clean"
"839","2480","18107.78957","65.52574746","6.936","1474.18853","145.7259547","3.01037429","57.68624664","6.436674646","4.69651544","Ok","Ok","Clean","Clean"
"840","2515","18456.46401","62.35428914","6.980","1471.180374","145.8165361","3.3676029","57.74597199","6.500808829","4.755432231","Ok","Ok","Clean","Clean"
"841","2492","3397.729237","69.26676127","1.000","1539.911634","118.5151975","3.354095136","58.38450876","1.761286115","2.341244039","Noisy","Ok","Clean","Clean"
"842","2507","3733.518982","69.94175303","1.128","1533.064919","117.6199351","2.369119974","58.26717221","1.747985754","2.352407816","Noisy","Ok","Clean","Clean"
"843","2484","3817.00423","69.25291459","1.173","1530.666508","119.8567773","2.20548372","58.2295763","1.770330173","2.387454146","Noisy","Ok","Clean","Clean"
"844","2500","4155.094226","69.32779286","1.301","1522.631982","119.0359709","2.740880964","58.41441853","1.825312868","2.421443263","Noisy","Ok","Clean","Clean"
"845","2514","4432.866368","69.73185333","1.405","1530.2318","120.5621136","2.555416465","58.34963405","1.841686044","2.413827042","Noisy","Ok","Clean","Clean"
"846","2519","4945.370005","70.2849642","1.606","1530.321239","123.0519083","3.343264765","58.37212103","1.911915912","2.451376433","Noisy","Ok","Clean","Clean"
"847","2508","5382.373373","69.72170692","1.786","1529.74714","122.8956044","3.022057789","58.39766579","1.966800804","2.460413079","Noisy","Ok","Clean","Clean"
"848","2516","5719.937595","69.74666462","1.913","1515.720656","124.8433458","3.086155325","58.26586084","1.98868409","2.503635824","Noisy","Ok","Clean","Clean"
"849","2509","6200.029253","70.0186576","2.112","1517.296948","121.4428365","2.467741072","58.17789355","2.071838062","2.537439767","Noisy","Ok","Clean","Clean"
"850","2497","6273.914151","68.99401827","2.150","1515.665722","122.969127","2.282112519","58.19628534","2.099680736","2.562685544","Noisy","Ok","Clean","Clean"
"851","2482","6318.327973","70.6884683","2.183","1516.508069","120.7150825","3.18133243","58.26980253","2.102112956","2.574035781","Noisy","Ok","Clean","Clean"
"852","2494","6607.325911","69.10929614","2.286","1524.762142","126.0974171","2.641962416","58.13514584","2.135999848","2.567291444","Noisy","Ok","Clean","Clean"
"853","2496","7273.585103","70.72346363","2.551","1522.751018","123.9227109","3.285660592","58.17511907","2.273835512","2.634470106","Noisy","Ok","Clean","Clean"
"854","2498","7586.973173","69.12056895","2.674","1507.392804","128.160753","2.488071762","58.31130315","2.377496941","2.677931193","Noisy","Ok","Clean","Clean"
"855","2507","7877.044297","69.24682965","2.782","1511.698509","126.2578194","3.241182907","58.14629552","2.410657545","2.675641818","Noisy","Ok","Clean","Clean"
"856","2507","8090.330276","70.51590135","2.866","1510.670126","125.718566","2.349132716","58.31952888","2.458994372","2.692450379","Noisy","Ok","Clean","Clean"
"857","2496","8382.989079","70.84520933","2.996","1510.599911","129.8528309","2.470284185","58.33198641","2.524495612","2.773590393","Noisy","Ok","Clean","Clean"
"858","2497","9076.996328","69.98996125","3.273","1505.074524","127.7627212","2.357516617","58.25239567","2.708431791","2.847360207","Noisy","Ok","Clean","Clean"
"859","2501","9157.998611","71.56811462","3.300","1513.526244","128.4191388","3.465512717","58.14184283","2.744052376","2.822917499","Noisy","Ok","Clean","Clean"
"860","2489","9945.428786","69.81507917","3.632","1510.930402","131.7231285","3.233825145","58.19078632","2.947022311","2.994434264","Noisy","Ok","Clean","Clean"
"861","2482","10544.66135","70.58129903","3.884","1497.760063","132.2790296","3.417661669","58.13881907","3.137217245","3.030939379","Noisy","Ok","Clean","Clean"
"862","2506","10669.98076","69.72635368","3.897","1497.202052","130.3717873","2.875825977","58.07971101","3.147326629","3.077928511","Noisy","Ok","Clean","Clean"
"863","2509","11246.57794","69.97169992","4.124","1493.940455","135.5131545","2.857852573","57.99859152","3.330009986","3.170426798","Noisy","Ok","Clean","Clean"
"864","2503","11669.01081","69.1193981","4.301","1505.200977","134.695902","3.365721594","58.17873155","3.471704976","3.252010872","Noisy","Ok","Clean","Clean"
"865","2518","12458.57056","69.18222571","4.589","1510.25827","136.7662033","3.422584991","58.04037712","3.75408141","3.375142912","Noisy","Ok","Clean","Clean"
"866","2483","12414.06304","69.28231396","4.635","1501.333677","135.7521898","3.58675147","57.98140186","3.7654539","3.403528206","Noisy","Ok","Clean","Clean"
"867","2513","12671.81533","72.00109327","4.682","1494.247447","135.7909463","2.961944528","58.1032507","3.846963103","3.415397448","Noisy","Ok","Clean","Clean"
"868","2514","13325.80878","70.93409107","4.942","1491.075855","135.4879545","2.512605889","57.92126713","4.083949103","3.548042247","Noisy","Ok","Clean","Clean"
"869","2484","13393.93422","72.3673871","5.027","1499.587406","135.9681567","2.929757763","57.92082035","4.155889797","3.582555923","Noisy","Ok","Clean","Clean"
"870","2498","13575.25275","73.70733164","5.073","1501.019924","135.4689808","3.710015024","58.03353028","4.211215771","3.601866995","Noisy","Ok","Clean","Clean"
"871","2517","14186.1993","74.40198641","5.278","1502.396114","139.9710822","2.702087259","57.95658747","4.447974711","3.679396529","Noisy","Ok","Clean","Clean"
"872","2485","14607.70892","74.29551507","5.515","1487.601565","142.0361804","3.605573143","57.8515998","4.694050548","3.815466582","Noisy","Ok","Clean","Clean"
"873","2495","15074.98516","69.89200734","5.680","1496.780945","138.6128504","2.966542588","57.8774051","4.886234386","3.928489873","Noisy","Ok","Clean","Clean"
"874","2490","15231.30938","73.45937218","5.753","1492.603329","143.5449333","3.012394541","58.07361022","4.953202703","3.979656953","Noisy","Ok","Clean","Clean"
"875","2481","15353.58022","71.0529643","5.824","1494.240033","138.7901901","3.411437555","58.06646338","5.026693845","3.987634548","Noisy","Ok","Clean","Clean"
"876","2491","15943.53893","73.7995469","6.038","1497.049085","141.9281925","2.620950318","57.85469307","5.302120162","4.121213302","Noisy","Ok","Clean","Clean"
"877","2489","16245.61983","70.96909606","6.164","1496.41971","142.2788115","2.783358246","57.76782151","5.457783983","4.22315013","Noisy","Ok","Clean","Clean"
"878","2514","16997.37965","72.03468712","6.401","1486.560955","145.3201362","3.737849386","57.97866372","5.720367044","4.370929259","Noisy","Ok","Clean","Clean"
"879","2482","17460.31485","74.1811846","6.671","1483.516554","143.9577039","3.750219418","57.71199316","6.074237363","4.520800771","Noisy","Ok","Clean","Clean"
"880","2488","17609.7168","72.48163238","6.714","1493.78083","143.6261203","2.483663776","57.76897008","6.16301033","4.564775613","Noisy","Ok","Clean","Clean"
"881","2513","3418.533668","60.41533776","1.000","1534.857268","131.4374504","2.798276895","48.17929086","1.734008742","2.329266672","Ok","Noisy","Clean","Clean"
"882","2510","3737.301967","60.66544485","1.129","1523.297541","133.3472145","3.573309499","47.64058922","1.769060243","2.353280624","Ok","Noisy","Clean","Clean"
"883","2486","4100.445577","60.10885238","1.286","1535.704115","133.7030897","3.201611241","48.62849246","1.774822783","2.373459805","Ok","Noisy","Clean","Clean"
"884","2505","4762.292997","60.86964723","1.541","1530.640122","135.9438029","2.929020689","48.8060568","1.881369192","2.445303","Ok","Noisy","Clean","Clean"
"885","2507","5206.761635","61.62647982","1.717","1528.977071","135.1965377","3.597490346","48.37327756","1.953269592","2.466693429","Ok","Noisy","Clean","Clean"
"886","2488","5574.984287","59.96104008","1.878","1520.601076","135.7217333","2.860415736","48.43126583","2.000071558","2.456851984","Ok","Noisy","Clean","Clean"
"887","2518","5754.028949","60.52579925","1.928","1521.123354","135.7660936","3.61158239","48.31017404","2.021286252","2.474382821","Ok","Noisy","Clean","Clean"
"888","2519","5981.625611","61.87554682","2.015","1523.575664","135.039612","2.62853912","47.50159879","2.058065942","2.531278779","Ok","Noisy","Clean","Clean"
"889","2490","6494.906674","61.01866678","2.246","1519.224732","138.098013","2.451083776","47.52923338","2.138871569","2.578842232","Ok","Noisy","Clean","Clean"
"890","2488","6955.16752","60.86149991","2.432","1515.939203","140.2104504","3.013095956","47.48397587","2.226660598","2.598680353","Ok","Noisy","Clean","Clean"
"891","2503","7245.484956","61.80602919","2.534","1523.745361","137.4279027","2.672453792","47.753911","2.257301295","2.637331646","Ok","Noisy","Clean","Clean"
"892","2489","7751.458383","60.19998292","2.752","1513.022144","139.881907","3.31624612","46.94386781","2.404203678","2.662567627","Ok","Noisy","Clean","Clean"
"893","2512","8346.982083","61.46306381","2.964","1519.567634","143.9702233","2.576970551","47.63692273","2.509420637","2.753808121","Ok","Noisy","Clean","Clean"
"894","2514","9160.711026","62.3646066","3.283","1511.487677","144.1860781","3.105118231","47.05708976","2.723401886","2.860542475","Ok","Noisy","Clean","Clean"
"895","2482","9723.840326","61.2312224","3.553","1507.476414","141.4400277","3.703713753","47.12242956","2.915147098","2.950386268","Ok","Noisy","Clean","Clean"
"896","2495","9902.175272","61.0313762","3.607","1515.823508","144.7729144","2.703110144","47.22698949","2.925741964","2.942994268","Ok","Noisy","Clean","Clean"
"897","2512","10013.20054","62.06016385","3.625","1513.788127","145.8893574","3.628380747","47.19630651","2.937024889","2.949044754","Ok","Noisy","Clean","Clean"
"898","2495","10600.61995","63.30258454","3.886","1500.531798","144.7989613","2.653646893","46.92748026","3.140650048","3.084976956","Ok","Noisy","Clean","Clean"
"899","2510","11287.41481","62.15928903","4.136","1511.601998","146.3457346","2.665464241","47.37480119","3.33041942","3.148129461","Ok","Noisy","Clean","Clean"
"900","2517","11336.82717","61.7643881","4.144","1504.461461","145.285831","3.806595104","47.6915308","3.333392529","3.155697457","Ok","Noisy","Clean","Clean"
"901","2516","12071.69225","61.85209206","4.438","1497.356634","146.9393215","3.183737436","46.51153406","3.588216777","3.287946043","Ok","Noisy","Clean","Clean"
"902","2493","12766.64613","62.1807833","4.758","1498.546489","150.9978931","3.069028167","47.09952607","3.888834188","3.432183477","Ok","Noisy","Clean","Clean"
"903","2519","13235.92233","62.53798803","4.895","1498.659217","149.1761736","2.906722717","46.96232365","4.047249558","3.486738712","Ok","Noisy","Clean","Clean"
"904","2510","13211.98768","64.33909607","4.904","1505.308921","150.5332858","2.930607365","45.84263552","4.061746288","3.536836849","Ok","Noisy","Clean","Clean"
"905","2487","13892.33988","63.18203042","5.224","1503.669371","152.3403592","3.014089855","46.75577444","4.392248282","3.658324296","Ok","Noisy","Clean","Clean"
"906","2506","14185.53662","61.89297131","5.299","1489.370697","151.6097844","2.764997647","45.87324913","4.428986682","3.708474017","Ok","Noisy","Clean","Clean"
"907","2493","14916.61556","63.46449711","5.620","1490.105091","154.1170791","3.912746855","46.79027345","4.781863123","3.878736107","Ok","Noisy","Clean","Clean"
"908","2518","15568.12259","60.1996373","5.825","1494.092112","155.5798288","3.710343889","46.20432327","5.052600557","3.998905616","Ok","Noisy","Clean","Clean"
"909","2501","15562.48499","62.74310465","5.862","1498.346984","158.0854473","2.736148991","46.20918236","5.093913005","4.022492626","Ok","Noisy","Clean","Clean"
"910","2512","15682.35856","63.69486475","5.883","1484.896252","157.9370115","2.617397465","47.02276278","5.109076907","4.033990785","Ok","Noisy","Clean","Clean"
"911","2496","15939.50611","63.38926464","6.025","1488.014974","157.9248036","4.091153653","46.06705686","5.276413561","4.10514275","Ok","Noisy","Clean","Clean"
"912","2513","16254.98115","65.66250446","6.108","1479.503015","158.6839195","3.614391808","45.65701461","5.354562991","4.179828701","Ok","Noisy","Clean","Clean"
"913","2502","16238.36176","62.67644665","6.128","1492.313227","158.5154907","3.088583151","46.51052894","5.388014397","4.192949258","Ok","Noisy","Clean","Clean"
"914","2489","16269.60995","62.84367334","6.172","1491.328289","158.3192078","4.119397702","45.97861345","5.459019016","4.195821439","Ok","Noisy","Clean","Clean"
"915","2485","16336.7763","65.27438453","6.210","1476.706574","159.3460453","3.692394253","46.37597899","5.487841511","4.233374418","Ok","Noisy","Clean","Clean"
"916","2497","16596.85192","60.03031677","6.286","1482.540546","159.5793682","3.870596112","45.48910102","5.596425473","4.277473588","Ok","Noisy","Clean","Clean"
"917","2484","17003.85068","63.18395627","6.481","1486.540548","159.1543158","4.216512093","46.46520968","5.842077317","4.382639789","Ok","Noisy","Clean","Clean"
"918","2503","17795.68075","61.71544847","6.750","1476.548378","160.3763561","3.837391464","46.15914648","6.186281826","4.579735427","Ok","Noisy","Clean","Clean"
"919","2503","18297.56611","65.37307252","6.949","1469.6345","162.7927415","2.619354404","45.28693069","6.483401759","4.726128655","Ok","Noisy","Clean","Clean"
"920","2509","18868.55867","64.97223639","7.160","1479.537435","163.8039274","3.198689795","45.93230364","6.745845787","4.894767356","Ok","Noisy","Clean","Clean"
"921","2482","3385.86922","60.70011016","1.000","1341.424294","139.1291224","3.738440206","43.08109813","1.730301322","2.377292739","Ok","Ok","Dirty","Clean"
